record_date,month_year,customer_id,region,plan_name,subscription_status,invoiced_amount,paid_amount,is_zombie_invoice,is_ghost_subscriber,leakage_amount,status_label
2024-02-01,2024-02,1443,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1444,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1445,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1446,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1447,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1448,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1449,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1450,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1451,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1452,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1453,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1454,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1455,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1456,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1457,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1458,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1459,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1460,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1461,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1462,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1463,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1464,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1465,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1466,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1467,West,Basic,Cancelled,10.00,9.47,0,0,0.53,"Partial Payment"
2024-02-01,2024-02,1468,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1469,North,Pro,Cancelled,50.00,48.31,0,0,1.69,"Partial Payment"
2024-02-01,2024-02,1470,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1471,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1472,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1473,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1474,West,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-02-01,2024-02,1475,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1476,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1477,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1478,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1479,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1480,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1481,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1482,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1483,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1484,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1485,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1486,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1487,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1488,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1489,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1491,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1492,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1493,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1494,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1495,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1496,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1497,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1498,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1499,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1500,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1501,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1502,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1503,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1504,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1505,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1506,North,Enterprise,Active,200.00,194.59,0,0,5.41,"Partial Payment"
2024-02-01,2024-02,1507,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1508,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1509,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1510,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1511,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1512,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1513,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1514,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1515,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1516,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1517,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1518,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1519,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1520,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1521,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1522,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1523,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1524,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1525,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1526,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1527,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1528,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1529,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1530,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1531,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1532,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1533,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1534,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1535,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1536,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1537,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1538,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1539,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1540,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1541,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1542,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1543,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1544,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1545,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1546,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1547,North,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1548,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1549,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1550,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1551,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1552,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1553,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1554,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1555,North,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1556,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1557,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1558,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1559,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1560,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1561,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1562,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1563,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1564,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1565,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1566,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1568,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1569,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1570,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1571,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1572,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1573,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1574,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1575,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1576,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1577,North,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1578,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1579,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1580,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1581,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1582,North,Pro,Active,50.00,47.50,0,0,2.50,"Partial Payment"
2024-02-01,2024-02,1583,West,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1584,South,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1585,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1586,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1587,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1588,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1589,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1591,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1592,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1593,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1594,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1595,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1596,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1597,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1598,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1599,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1600,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1601,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1602,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1603,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1604,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1605,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1606,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1607,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1608,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1609,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1610,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1611,North,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1612,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1613,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1614,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1615,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1616,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1617,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1618,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1619,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1620,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1621,West,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1623,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1624,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1625,North,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1626,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1627,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1628,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1629,East,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1630,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1631,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1632,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1633,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1634,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1635,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1636,South,Pro,Active,50.00,48.43,0,0,1.57,"Partial Payment"
2024-02-01,2024-02,1637,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1638,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1639,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1640,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1641,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1642,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1643,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1644,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1645,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1646,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1647,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1648,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1649,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1650,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1651,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1652,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1653,East,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1654,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1655,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1656,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1658,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1659,West,Basic,Cancelled,10.00,9.39,0,0,0.61,"Partial Payment"
2024-02-01,2024-02,1660,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1661,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1662,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1663,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1664,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1665,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1666,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1667,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1668,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1669,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1670,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1671,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1672,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1673,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1674,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1675,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1676,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1677,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1678,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1679,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1680,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1681,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1682,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1683,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1684,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1685,North,Pro,Active,50.00,48.89,0,0,1.11,"Partial Payment"
2024-02-01,2024-02,1686,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1687,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1688,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1689,East,Basic,Active,10.00,9.81,0,0,0.19,"Partial Payment"
2024-02-01,2024-02,1690,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1691,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1692,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1693,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1694,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1695,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1696,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1697,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1698,South,Enterprise,Active,200.00,0.00,1,0,200.00,"Unpaid Invoice"
2024-02-01,2024-02,1699,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1700,East,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1701,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1702,West,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1703,North,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-02-01,2024-02,1704,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-02-01,2024-02,1705,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
