payment_id,invoice_id,payment_date,amount_paid
23826,13901,2024-05-09,50.0
23827,13902,2024-05-12,10.0
23828,13903,2024-05-12,200.0
23829,13904,2024-05-04,50.0
23830,13905,2024-05-08,200.0
23831,13906,2024-05-10,50.0
23832,13907,2024-05-15,9.11
23833,13908,2024-05-19,10.0
23834,13909,2024-05-05,10.0
23835,13910,2024-05-16,10.0
23836,13911,2024-05-11,10.0
23837,13912,2024-05-11,50.0
23838,13913,2024-05-10,50.0
23839,13914,2024-05-09,200.0
23840,13915,2024-05-16,50.0
23841,13916,2024-05-08,50.0
23842,13917,2024-05-19,10.0
23843,13918,2024-05-04,200.0
23844,13919,2024-05-17,50.0
23845,13920,2024-05-11,200.0
23846,13921,2024-05-17,50.0
23847,13922,2024-05-16,50.0
23848,13923,2024-05-06,200.0
23849,13924,2024-05-01,10.0
23850,13925,2024-05-13,200.0
23851,13926,2024-05-13,10.0
23852,13927,2024-05-15,50.0
23853,13928,2024-05-09,50.0
23854,13929,2024-05-17,200.0
23855,13930,2024-05-11,200.0
23856,13931,2024-05-06,10.0
23857,13932,2024-05-20,200.0
23858,13933,2024-05-18,10.0
23859,13934,2024-05-04,10.0
23860,13935,2024-05-14,50.0
23861,13936,2024-05-13,50.0
23862,13937,2024-05-05,50.0
23863,13938,2024-05-20,200.0
23864,13939,2024-05-18,10.0
23865,13940,2024-05-07,200.0
23866,13941,2024-05-14,50.0
23867,13942,2024-05-16,50.0
23868,13943,2024-05-18,200.0
23869,13944,2024-05-09,200.0
23870,13945,2024-05-11,10.0
23871,13946,2024-05-02,200.0
23872,13947,2024-05-19,200.0
23873,13948,2024-05-20,200.0
23874,13949,2024-05-13,50.0
23875,13950,2024-05-06,10.0
23876,13952,2024-05-08,50.0
23877,13953,2024-05-05,50.0
23878,13954,2024-05-10,9.53
23879,13955,2024-05-06,10.0
23880,13956,2024-05-07,50.0
23881,13957,2024-05-10,10.0
23882,13958,2024-05-01,50.0
23883,13959,2024-05-20,200.0
23884,13960,2024-05-16,200.0
23885,13961,2024-05-04,200.0
23886,13962,2024-05-12,200.0
23887,13963,2024-05-11,200.0
23888,13964,2024-05-09,200.0
23889,13965,2024-05-18,10.0
23890,13966,2024-05-20,200.0
23891,13967,2024-05-17,200.0
23892,13968,2024-05-15,10.0
23893,13969,2024-05-02,50.0
23894,13970,2024-05-16,10.0
23895,13971,2024-05-04,184.21
23896,13972,2024-05-20,50.0
23897,13973,2024-05-09,10.0
23898,13974,2024-05-17,50.0
23899,13975,2024-05-12,50.0
23900,13976,2024-05-15,10.0
23901,13977,2024-05-12,10.0
23902,13978,2024-05-10,50.0
23903,13979,2024-05-16,50.0
23904,13980,2024-05-05,10.0
23905,13981,2024-05-04,10.0
23906,13982,2024-05-14,50.0
23907,13983,2024-05-06,10.0
23908,13984,2024-05-17,50.0
23909,13985,2024-05-18,50.0
23910,13986,2024-05-06,200.0
23911,13987,2024-05-08,200.0
23912,13988,2024-05-09,200.0
23913,13989,2024-05-03,10.0
23914,13990,2024-05-20,200.0
23915,13991,2024-05-03,200.0
23916,13992,2024-05-19,200.0
23917,13993,2024-05-18,183.28
23918,13994,2024-05-09,50.0
23919,13995,2024-05-02,10.0
23920,13996,2024-05-07,10.0
23921,13997,2024-05-16,50.0
23922,13998,2024-05-07,50.0
23923,13999,2024-05-09,10.0
23924,14000,2024-05-07,200.0
23925,14001,2024-05-07,200.0
23926,14002,2024-05-01,10.0
23927,14003,2024-05-17,10.0
23928,14004,2024-05-02,200.0
23929,14005,2024-05-05,200.0
23930,14006,2024-05-20,50.0
23931,14007,2024-05-12,200.0
23932,14008,2024-05-01,50.0
23933,14009,2024-05-16,50.0
23934,14010,2024-05-14,200.0
23935,14011,2024-05-19,10.0
23936,14012,2024-05-13,200.0
23937,14013,2024-05-12,50.0
23938,14014,2024-05-15,10.0
23939,14015,2024-05-19,50.0
23940,14016,2024-05-01,200.0
23941,14017,2024-05-02,10.0
23942,14018,2024-05-15,50.0
23943,14019,2024-05-18,50.0
23944,14020,2024-05-12,200.0
23945,14021,2024-05-05,200.0
23946,14022,2024-05-02,200.0
23947,14023,2024-05-07,10.0
23948,14024,2024-05-14,10.0
23949,14025,2024-05-12,200.0
23950,14026,2024-05-08,50.0
23951,14027,2024-05-07,50.0
23952,14028,2024-05-08,10.0
23953,14029,2024-05-07,10.0
23954,14030,2024-05-20,200.0
23955,14031,2024-05-18,10.0
23956,14032,2024-05-19,200.0
23957,14033,2024-05-10,200.0
23958,14034,2024-05-15,50.0
23959,14035,2024-05-19,50.0
23960,14036,2024-05-10,10.0
23961,14037,2024-05-20,50.0
23962,14038,2024-05-20,50.0
23963,14039,2024-05-05,200.0
23964,14040,2024-05-16,200.0
23965,14041,2024-05-05,10.0
23966,14042,2024-05-09,50.0
23967,14043,2024-05-14,200.0
23968,14045,2024-05-03,50.0
23969,14046,2024-05-18,10.0
23970,14047,2024-05-03,200.0
23971,14048,2024-05-06,10.0
23972,14049,2024-05-03,9.65
23973,14050,2024-05-11,50.0
23974,14051,2024-05-10,10.0
23975,14052,2024-05-11,50.0
23976,14053,2024-05-10,50.0
23977,14054,2024-05-18,50.0
23978,14055,2024-05-14,50.0
23979,14056,2024-05-04,46.07
23980,14057,2024-05-16,50.0
23981,14058,2024-05-03,10.0
23982,14059,2024-05-15,10.0
23983,14060,2024-05-01,50.0
23984,14061,2024-05-19,50.0
23985,14062,2024-05-18,50.0
23986,14063,2024-05-01,10.0
23987,14064,2024-05-12,10.0
23988,14065,2024-05-12,10.0
23989,14066,2024-05-10,10.0
23990,14067,2024-05-06,50.0
23991,14068,2024-05-08,10.0
23992,14069,2024-05-19,10.0
23993,14070,2024-05-03,50.0
23994,14071,2024-05-13,50.0
23995,14072,2024-05-16,10.0
23996,14073,2024-05-10,10.0
23997,14074,2024-05-02,200.0
23998,14075,2024-05-07,200.0
23999,14076,2024-05-10,200.0
24000,14077,2024-05-01,49.27
24001,14079,2024-05-10,200.0
24002,14080,2024-05-07,10.0
24003,14081,2024-05-03,10.0
24004,14082,2024-05-07,50.0
24005,14083,2024-05-15,200.0
24006,14084,2024-05-20,200.0
24007,14085,2024-05-12,10.0
24008,14086,2024-05-12,200.0
24009,14087,2024-05-07,50.0
24010,14088,2024-05-03,200.0
24011,14089,2024-05-07,10.0
24012,14090,2024-05-03,9.46
24013,14091,2024-05-20,200.0
24014,14092,2024-05-02,10.0
24015,14093,2024-05-18,200.0
24016,14094,2024-05-20,10.0
24017,14095,2024-05-04,50.0
24018,14096,2024-05-17,10.0
24019,14097,2024-05-17,200.0
24020,14098,2024-05-02,50.0
24021,14099,2024-05-04,50.0
24022,14100,2024-05-12,10.0
24023,14101,2024-05-13,200.0
24024,14102,2024-05-07,50.0
24025,14103,2024-05-01,50.0
24026,14104,2024-05-09,200.0
24027,14105,2024-05-12,10.0
24028,14106,2024-05-19,10.0
24029,14107,2024-05-18,50.0
24030,14108,2024-05-07,50.0
24031,14109,2024-05-14,10.0
24032,14110,2024-05-06,200.0
24033,14112,2024-05-11,200.0
24034,14113,2024-05-14,10.0
24035,14114,2024-05-15,10.0
24036,14115,2024-05-14,50.0
24037,14116,2024-05-06,50.0
24038,14117,2024-05-04,10.0
24039,14118,2024-05-09,10.0
24040,14119,2024-05-12,200.0
24041,14120,2024-05-09,50.0
24042,14121,2024-05-13,200.0
24043,14122,2024-05-14,10.0
24044,14123,2024-05-19,200.0
24045,14124,2024-05-07,200.0
24046,14125,2024-05-14,10.0
24047,14126,2024-05-12,50.0
24048,14127,2024-05-04,50.0
24049,14128,2024-05-04,200.0
24050,14129,2024-05-01,10.0
24051,14130,2024-05-07,200.0
24052,14131,2024-05-16,10.0
24053,14132,2024-05-20,10.0
24054,14133,2024-05-09,200.0
24055,14134,2024-05-12,10.0
24056,14135,2024-05-19,50.0
24057,14136,2024-05-19,10.0
24058,14137,2024-05-16,50.0
24059,14138,2024-05-15,200.0
24060,14139,2024-05-16,50.0
24061,14140,2024-05-10,10.0
24062,14141,2024-05-15,50.0
24063,14142,2024-05-11,200.0
24064,14143,2024-05-07,200.0
24065,14144,2024-05-20,200.0
24066,14145,2024-05-20,9.51
24067,14146,2024-05-04,10.0
24068,14147,2024-05-16,10.0
24069,14148,2024-05-05,195.9
24070,14149,2024-05-15,10.0
24071,14150,2024-05-18,200.0
24072,14151,2024-05-13,50.0
24073,14152,2024-05-17,50.0
24074,14153,2024-05-08,50.0
24075,14154,2024-05-08,200.0
24076,14155,2024-05-04,10.0
24077,14156,2024-05-10,200.0
24078,14157,2024-05-15,50.0
24079,14158,2024-05-20,50.0
24080,14159,2024-05-16,200.0
24081,14160,2024-05-03,45.28
24082,14161,2024-05-15,50.0
24083,14162,2024-05-15,10.0
24084,14163,2024-05-16,50.0
24085,14164,2024-05-05,10.0
24086,14165,2024-05-12,10.0
24087,14166,2024-05-16,200.0
24088,14167,2024-05-07,10.0
24089,14168,2024-05-11,10.0
24090,14169,2024-05-14,200.0
24091,14170,2024-05-10,50.0
24092,14171,2024-05-06,50.0
24093,14172,2024-05-08,10.0
24094,14173,2024-05-01,10.0
24095,14174,2024-05-04,10.0
24096,14175,2024-05-06,10.0
24097,14176,2024-05-20,10.0
24098,14177,2024-05-06,200.0
24099,14178,2024-05-08,10.0
24100,14179,2024-05-07,200.0
24101,14180,2024-05-14,10.0
24102,14181,2024-05-08,200.0
24103,14182,2024-05-20,10.0
24104,14183,2024-05-09,200.0
24105,14184,2024-05-06,50.0
24106,14185,2024-05-19,50.0
24107,14186,2024-05-11,9.03
24108,14187,2024-05-16,200.0
24109,14188,2024-05-14,200.0
24110,14189,2024-05-15,10.0
24111,14190,2024-05-04,50.0
24112,14191,2024-05-16,50.0
24113,14192,2024-05-08,10.0
24114,14193,2024-05-14,200.0
24115,14194,2024-05-07,10.0
24116,14195,2024-05-20,50.0
24117,14196,2024-05-19,50.0
24118,14197,2024-05-07,50.0
24119,14198,2024-05-18,50.0
24120,14199,2024-05-18,200.0
24121,14200,2024-05-16,50.0
24122,14201,2024-05-13,200.0
24123,14202,2024-05-12,200.0
24124,14203,2024-05-17,50.0
24125,14204,2024-05-01,200.0
24126,14205,2024-05-12,50.0
24127,14206,2024-05-11,50.0
24128,14207,2024-05-14,200.0
24129,14208,2024-05-17,200.0
24130,14209,2024-05-06,50.0
24131,14210,2024-05-05,10.0
24132,14211,2024-05-08,200.0
24133,14212,2024-05-17,10.0
24134,14213,2024-05-20,200.0
24135,14214,2024-05-07,50.0
24136,14215,2024-05-10,10.0
24137,14216,2024-05-19,50.0
24138,14217,2024-05-07,50.0
24139,14218,2024-05-17,10.0
24140,14219,2024-05-07,10.0
24141,14220,2024-05-19,50.0
24142,14221,2024-05-11,50.0
24143,14222,2024-05-20,10.0
24144,14223,2024-05-07,50.0
24145,14224,2024-05-11,50.0
24146,14225,2024-05-13,200.0
24147,14226,2024-05-11,200.0
24148,14227,2024-05-04,10.0
24149,14228,2024-05-14,50.0
24150,14229,2024-05-06,50.0
24151,14230,2024-05-10,10.0
24152,14231,2024-05-07,10.0
24153,14232,2024-05-20,200.0
24154,14233,2024-05-15,50.0
24155,14234,2024-05-07,10.0
24156,14235,2024-05-02,10.0
24157,14236,2024-05-15,10.0
24158,14237,2024-05-10,50.0
24159,14238,2024-05-14,50.0
24160,14239,2024-05-08,50.0
24161,14240,2024-05-07,200.0
24162,14241,2024-05-18,50.0
24163,14242,2024-05-15,9.8
24164,14243,2024-05-20,10.0
24165,14244,2024-05-08,200.0
24166,14245,2024-05-14,50.0
24167,14246,2024-05-15,46.81
24168,14247,2024-05-12,50.0
24169,14248,2024-05-13,10.0
24170,14249,2024-05-08,50.0
24171,14250,2024-05-05,10.0
24172,14251,2024-05-10,200.0
24173,14252,2024-05-15,50.0
24174,14253,2024-05-20,200.0
24175,14254,2024-05-20,50.0
24176,14255,2024-05-12,50.0
24177,14256,2024-05-17,10.0
24178,14257,2024-05-04,200.0
24179,14258,2024-05-10,10.0
24180,14259,2024-05-09,200.0
24181,14260,2024-05-09,10.0
24182,14261,2024-05-06,10.0
24183,14262,2024-05-07,10.0
24184,14263,2024-05-05,46.02
24185,14264,2024-05-14,10.0
24186,14265,2024-05-02,50.0
24187,14266,2024-05-01,10.0
24188,14267,2024-05-12,10.0
24189,14268,2024-05-13,200.0
24190,14269,2024-05-16,50.0
24191,14270,2024-05-07,200.0
24192,14271,2024-05-04,10.0
24193,14272,2024-05-13,200.0
24194,14273,2024-05-18,50.0
24195,14274,2024-05-13,10.0
24196,14275,2024-05-12,200.0
24197,14276,2024-05-17,10.0
24198,14277,2024-05-08,50.0
24199,14278,2024-05-17,50.0
24200,14279,2024-05-11,50.0
24201,14280,2024-05-07,10.0
24202,14281,2024-05-03,10.0
24203,14282,2024-05-13,200.0
24204,14283,2024-05-02,50.0
24205,14284,2024-05-11,200.0
24206,14285,2024-05-06,200.0
24207,14286,2024-05-16,200.0
24208,14287,2024-05-12,10.0
24209,14288,2024-05-12,50.0
24210,14289,2024-05-09,200.0
24211,14290,2024-05-05,200.0
24212,14291,2024-05-16,50.0
24213,14292,2024-05-19,10.0
24214,14293,2024-05-09,50.0
24215,14294,2024-05-03,200.0
24216,14295,2024-05-15,10.0
24217,14296,2024-05-08,50.0
24218,14297,2024-05-14,10.0
24219,14298,2024-05-05,10.0
24220,14299,2024-05-16,10.0
24221,14300,2024-05-07,50.0
24222,14301,2024-05-07,50.0
24223,14302,2024-05-13,10.0
24224,14303,2024-05-06,50.0
24225,14304,2024-05-02,200.0
24226,14305,2024-05-08,200.0
24227,14306,2024-05-13,200.0
24228,14307,2024-05-14,10.0
24229,14308,2024-05-17,10.0
24230,14309,2024-05-03,50.0
24231,14310,2024-05-08,200.0
24232,14311,2024-05-20,50.0
24233,14312,2024-05-18,10.0
24234,14313,2024-05-01,200.0
24235,14314,2024-05-09,200.0
24236,14315,2024-05-10,200.0
24237,14316,2024-05-05,50.0
24238,14317,2024-05-18,50.0
24239,14318,2024-05-02,10.0
24240,14319,2024-05-14,200.0
24241,14320,2024-05-14,200.0
24242,14321,2024-05-12,10.0
24243,14322,2024-05-09,10.0
24244,14323,2024-05-15,10.0
24245,14324,2024-05-04,200.0
24246,14325,2024-05-10,50.0
24247,14326,2024-05-17,50.0
24248,14327,2024-05-08,50.0
24249,14328,2024-05-14,50.0
24250,14329,2024-05-02,10.0
24251,14330,2024-05-12,10.0
24252,14331,2024-05-06,50.0
24253,14332,2024-05-08,10.0
24254,14333,2024-05-09,200.0
24255,14334,2024-05-17,200.0
24256,14335,2024-05-20,50.0
24257,14336,2024-05-13,10.0
24258,14337,2024-05-10,50.0
24259,14338,2024-05-01,10.0
24260,14339,2024-05-17,50.0
24261,14340,2024-05-03,50.0
24262,14341,2024-05-03,50.0
24263,14342,2024-05-15,50.0
24264,14343,2024-05-18,50.0
24265,14344,2024-05-19,50.0
24266,14345,2024-05-02,10.0
24267,14346,2024-05-09,200.0
24268,14347,2024-05-18,50.0
24269,14348,2024-05-18,50.0
24270,14349,2024-05-05,200.0
24271,14350,2024-05-20,10.0
24272,14351,2024-05-20,50.0
24273,14352,2024-05-16,50.0
24274,14353,2024-05-05,10.0
24275,14354,2024-05-05,200.0
24276,14355,2024-05-10,50.0
24277,14356,2024-05-13,200.0
24278,14357,2024-05-04,50.0
24279,14358,2024-05-07,10.0
24280,14359,2024-05-07,10.0
24281,14360,2024-05-08,50.0
24282,14361,2024-05-05,10.0
24283,14362,2024-05-16,200.0
24284,14363,2024-05-20,10.0
24285,14364,2024-05-15,10.0
24286,14365,2024-05-11,50.0
24287,14366,2024-05-02,200.0
24288,14367,2024-05-16,9.42
24289,14368,2024-05-20,50.0
24290,14369,2024-05-15,10.0
24291,14370,2024-05-05,10.0
24292,14371,2024-05-04,10.0
24293,14372,2024-05-06,200.0
24294,14373,2024-05-11,200.0
24295,14374,2024-05-06,200.0
24296,14375,2024-05-20,50.0
24297,14376,2024-05-10,10.0
24298,14377,2024-05-18,200.0
24299,14378,2024-05-15,10.0
24300,14379,2024-05-03,200.0
24301,14380,2024-05-12,50.0
24302,14381,2024-05-17,10.0
24303,14382,2024-05-06,10.0
24304,14383,2024-05-08,200.0
24305,14384,2024-05-17,10.0
24306,14385,2024-05-11,50.0
24307,14386,2024-05-03,10.0
24308,14387,2024-05-11,50.0
24309,14388,2024-05-20,10.0
24310,14389,2024-05-08,10.0
24311,14390,2024-05-01,10.0
24312,14391,2024-05-04,50.0
24313,14392,2024-05-02,200.0
24314,14393,2024-05-18,10.0
24315,14394,2024-05-13,10.0
24316,14395,2024-05-10,10.0
24317,14396,2024-05-04,200.0
24318,14397,2024-05-09,10.0
24319,14398,2024-05-10,50.0
24320,14399,2024-05-14,200.0
24321,14400,2024-05-17,200.0
24322,14401,2024-05-01,10.0
24323,14402,2024-05-07,45.25
24324,14403,2024-05-12,10.0
24325,14404,2024-05-09,10.0
24326,14405,2024-05-12,50.0
24327,14406,2024-05-03,50.0
24328,14407,2024-05-19,50.0
24329,14408,2024-05-13,10.0
24330,14409,2024-05-02,50.0
24331,14410,2024-05-19,200.0
24332,14411,2024-05-10,50.0
24333,14412,2024-05-06,50.0
24334,14413,2024-05-08,50.0
24335,14414,2024-05-18,50.0
24336,14415,2024-05-17,200.0
24337,14416,2024-05-10,50.0
24338,14417,2024-05-16,10.0
24339,14418,2024-05-06,47.1
24340,14419,2024-05-08,200.0
24341,14420,2024-05-10,50.0
24342,14421,2024-05-10,50.0
24343,14422,2024-05-02,10.0
24344,14423,2024-05-14,10.0
24345,14424,2024-05-07,10.0
24346,14425,2024-05-02,200.0
24347,14426,2024-05-19,10.0
24348,14427,2024-05-11,200.0
24349,14428,2024-05-03,200.0
24350,14429,2024-05-01,10.0
24351,14430,2024-05-19,200.0
24352,14431,2024-05-13,50.0
24353,14432,2024-05-03,10.0
24354,14433,2024-05-03,200.0
24355,14434,2024-05-09,10.0
24356,14435,2024-05-20,50.0
24357,14436,2024-05-20,47.52
24358,14437,2024-05-09,50.0
24359,14438,2024-05-02,10.0
24360,14439,2024-05-07,200.0
24361,14440,2024-05-12,9.5
24362,14441,2024-05-17,10.0
24363,14442,2024-05-11,50.0
24364,14443,2024-05-05,50.0
24365,14444,2024-05-10,50.0
24366,14445,2024-05-15,10.0
24367,14446,2024-05-02,10.0
24368,14447,2024-05-08,10.0
24369,14448,2024-05-06,50.0
24370,14449,2024-05-06,50.0
24371,14450,2024-05-10,200.0
24372,14451,2024-05-06,50.0
24373,14452,2024-05-08,200.0
24374,14453,2024-05-11,50.0
24375,14454,2024-05-04,10.0
24376,14455,2024-05-20,10.0
24377,14456,2024-05-09,200.0
24378,14457,2024-05-14,10.0
24379,14458,2024-05-17,200.0
24380,14459,2024-05-06,50.0
24381,14460,2024-05-14,10.0
24382,14461,2024-05-04,10.0
24383,14462,2024-05-07,50.0
24384,14463,2024-05-02,50.0
24385,14464,2024-05-13,50.0
24386,14465,2024-05-17,200.0
24387,14466,2024-05-14,10.0
24388,14467,2024-05-13,10.0
24389,14468,2024-05-02,50.0
24390,14469,2024-05-20,10.0
24391,14470,2024-05-07,50.0
24392,14471,2024-05-14,10.0
24393,14472,2024-05-01,10.0
24394,14473,2024-05-02,50.0
24395,14474,2024-05-11,200.0
24396,14475,2024-05-02,50.0
24397,14476,2024-05-02,50.0
24398,14477,2024-05-19,10.0
24399,14478,2024-05-04,10.0
24400,14479,2024-05-19,200.0
24401,14480,2024-05-09,200.0
24402,14481,2024-05-05,200.0
24403,14482,2024-05-16,50.0
24404,14483,2024-05-19,10.0
24405,14484,2024-05-11,200.0
24406,14485,2024-05-17,10.0
24407,14486,2024-05-02,10.0
24408,14487,2024-05-19,200.0
24409,14488,2024-05-01,10.0
24410,14489,2024-05-01,50.0
24411,14490,2024-05-14,50.0
24412,14491,2024-05-03,50.0
24413,14492,2024-05-15,10.0
24414,14493,2024-05-10,200.0
24415,14494,2024-05-16,200.0
24416,14495,2024-05-14,50.0
24417,14496,2024-05-11,10.0
24418,14497,2024-05-03,50.0
24419,14498,2024-05-15,50.0
24420,14499,2024-05-20,10.0
24421,14500,2024-05-17,50.0
24422,14501,2024-05-03,50.0
24423,14502,2024-05-18,50.0
24424,14503,2024-05-09,10.0
24425,14504,2024-05-15,50.0
24426,14505,2024-05-02,10.0
24427,14506,2024-05-16,200.0
24428,14507,2024-05-10,50.0
24429,14508,2024-05-05,10.0
24430,14509,2024-05-19,200.0
24431,14510,2024-05-12,50.0
24432,14511,2024-05-16,50.0
24433,14512,2024-05-12,200.0
24434,14513,2024-05-03,200.0
24435,14514,2024-05-05,10.0
24436,14515,2024-05-16,200.0
24437,14516,2024-05-16,50.0
24438,14517,2024-05-08,200.0
24439,14518,2024-05-11,10.0
24440,14519,2024-05-20,50.0
24441,14520,2024-05-08,50.0
24442,14521,2024-05-04,200.0
24443,14522,2024-05-11,10.0
24444,14523,2024-05-08,200.0
24445,14524,2024-05-17,50.0
24446,14525,2024-05-07,10.0
24447,14526,2024-05-18,10.0
24448,14527,2024-05-13,50.0
24449,14528,2024-05-04,50.0
24450,14529,2024-05-12,200.0
24451,14530,2024-05-09,200.0
24452,14531,2024-05-19,10.0
24453,14532,2024-05-20,50.0
24454,14533,2024-05-05,200.0
24455,14534,2024-05-02,50.0
24456,14535,2024-05-19,200.0
24457,14536,2024-05-17,10.0
24458,14537,2024-05-18,50.0
24459,14538,2024-05-20,200.0
24460,14539,2024-05-20,50.0
24461,14540,2024-05-06,10.0
24462,14541,2024-05-20,10.0
24463,14542,2024-05-10,10.0
24464,14543,2024-05-11,200.0
24465,14544,2024-05-19,50.0
24466,14545,2024-05-16,10.0
24467,14546,2024-05-09,200.0
24468,14547,2024-05-20,10.0
24469,14548,2024-05-08,50.0
24470,14549,2024-05-19,10.0
24471,14550,2024-05-08,200.0
24472,14551,2024-05-03,10.0
24473,14552,2024-05-16,10.0
24474,14553,2024-05-16,200.0
24475,14554,2024-05-18,10.0
24476,14555,2024-05-12,10.0
24477,14556,2024-05-18,10.0
24478,14557,2024-05-06,200.0
24479,14558,2024-05-13,200.0
24480,14559,2024-05-05,50.0
24481,14560,2024-05-04,10.0
24482,14561,2024-05-17,200.0
24483,14562,2024-05-17,10.0
24484,14563,2024-05-07,10.0
24485,14564,2024-05-14,9.16
24486,14565,2024-05-19,10.0
24487,14566,2024-05-14,200.0
24488,14567,2024-05-16,10.0
24489,14568,2024-05-19,200.0
24490,14569,2024-05-05,50.0
24491,14570,2024-05-06,200.0
24492,14571,2024-05-06,50.0
24493,14572,2024-05-02,50.0
24494,14573,2024-05-13,200.0
24495,14574,2024-05-07,50.0
24496,14575,2024-05-16,50.0
24497,14576,2024-05-12,50.0
24498,14578,2024-05-07,50.0
24499,14579,2024-05-03,10.0
24500,14580,2024-05-11,50.0
24501,14581,2024-05-11,50.0
24502,14582,2024-05-10,10.0
24503,14583,2024-05-14,10.0
24504,14584,2024-05-09,50.0
24505,14585,2024-05-12,200.0
24506,14586,2024-05-13,50.0
24507,14587,2024-05-13,50.0
24508,14588,2024-05-06,50.0
24509,14589,2024-05-16,10.0
24510,14590,2024-05-18,10.0
24511,14591,2024-05-02,9.29
24512,14592,2024-05-14,200.0
24513,14593,2024-05-12,10.0
24514,14594,2024-05-03,10.0
24515,14595,2024-05-18,10.0
24516,14596,2024-05-16,10.0
24517,14598,2024-05-07,200.0
24518,14599,2024-05-01,200.0
24519,14600,2024-05-01,50.0
24520,14601,2024-05-07,50.0
24521,14602,2024-05-09,50.0
24522,14603,2024-05-09,10.0
24523,14604,2024-05-01,10.0
24524,14605,2024-05-15,200.0
24525,14606,2024-05-03,200.0
24526,14607,2024-05-02,200.0
24527,14608,2024-05-17,50.0
24528,14610,2024-05-04,50.0
24529,14611,2024-05-11,10.0
24530,14612,2024-05-03,10.0
24531,14613,2024-05-09,50.0
24532,14615,2024-05-14,200.0
24533,14616,2024-05-09,9.13
24534,14617,2024-05-11,200.0
24535,14618,2024-05-12,10.0
24536,14619,2024-05-01,50.0
24537,14620,2024-05-15,200.0
24538,14621,2024-05-13,200.0
24539,14622,2024-05-12,50.0
24540,14623,2024-05-16,200.0
24541,14624,2024-05-16,10.0
24542,14625,2024-05-17,10.0
24543,14626,2024-05-11,200.0
24544,14627,2024-05-11,50.0
24545,14628,2024-05-13,200.0
24546,14629,2024-05-03,10.0
24547,14630,2024-05-03,50.0
24548,14631,2024-05-13,50.0
24549,14632,2024-05-16,10.0
24550,14633,2024-05-10,200.0
24551,14634,2024-05-13,50.0
24552,14635,2024-05-09,200.0
24553,14636,2024-05-12,200.0
24554,14637,2024-05-01,200.0
24555,14638,2024-05-03,10.0
24556,14639,2024-05-09,50.0
24557,14640,2024-05-16,200.0
24558,14641,2024-05-16,10.0
24559,14642,2024-05-11,10.0
24560,14643,2024-05-19,10.0
24561,14644,2024-05-06,50.0
24562,14645,2024-05-14,200.0
24563,14646,2024-05-06,200.0
24564,14647,2024-05-15,200.0
24565,14648,2024-05-10,200.0
24566,14649,2024-05-08,200.0
24567,14650,2024-05-01,10.0
24568,14651,2024-05-07,200.0
24569,14652,2024-05-03,50.0
24570,14653,2024-05-19,50.0
24571,14654,2024-05-02,9.85
24572,14655,2024-05-20,50.0
24573,14656,2024-05-02,200.0
24574,14657,2024-05-13,50.0
24575,14658,2024-05-08,50.0
24576,14659,2024-05-13,200.0
24577,14660,2024-05-03,10.0
24578,14661,2024-05-03,50.0
24579,14662,2024-05-05,50.0
24580,14663,2024-05-08,200.0
24581,14664,2024-05-16,10.0
24582,14665,2024-05-04,200.0
24583,14666,2024-05-02,200.0
24584,14667,2024-05-06,200.0
24585,14668,2024-05-18,200.0
24586,14669,2024-05-16,200.0
24587,14670,2024-05-14,10.0
24588,14671,2024-05-17,50.0
24589,14672,2024-05-02,50.0
24590,14673,2024-05-05,50.0
24591,14674,2024-05-05,50.0
24592,14675,2024-05-02,50.0
24593,14676,2024-05-15,200.0
